id,ชุด,ชนิด,มีตาราง,มีรูป,correct,หัวโจทย์ 110 ตัวอักษร
gen-chap-01-set-q121,gen-chap-01-set,fill,,มี,94,"ให้ $n(A\cup B)=92$, $n(A\cup C)=79$, $n(B\cup C)=75$, $n(A\cap B\cap C)=32$, $n((A\cap B)-C)=18$, $n((A\cap C"
gen-chap-01-set-q122,gen-chap-01-set,fill,,มี,7,"ให้ $n(B)=42$, $n(C)=28$, $n(A\cap C)=8$, $n(A\cap B\cap C)=3$, $n(A\cap B\cap C')=2$, $n(A\cap B'\cap C')=20$"
gen-chap-01-set-q132,gen-chap-01-set,fill,,มี,20,"ให้ $n(A)=2\,n(B)$, $n(A\cap B)=8$ และ $n(A\cup B)=52$ จงหา $n(B)$"
gen-chap-01-set-q139,gen-chap-01-set,fill,,มี,9,ในกลุ่ม $50$ คน ชอบชา $32$ คน ชอบกาแฟ $27$ คน จงหาจำนวนน้อยที่สุดที่เป็นไปได้ของผู้ชอบทั้งสอง
gen-chap-01-set-q140,gen-chap-01-set,fill,,มี,17,ในกลุ่ม $55$ คน เรียนคณิต $38$ คน เรียนอังกฤษ $33$ คน จงหาจำนวนมากที่สุดที่เป็นไปได้ของผู้ที่ไม่เรียนสักวิชา
gen-chap-01-set-q141,gen-chap-01-set,fill,,มี,25,ในกลุ่ม $100$ คน เรียนคณิต $70$ คน ฟิสิกส์ $75$ คน เคมี $80$ คน จงหาจำนวนน้อยที่สุดที่เป็นไปได้ของผู้เรียนครบท
gen-chap-01-set-q142,gen-chap-01-set,fill,,มี,7,"สำรวจ $50$ คน ทุกคนเข้าร่วมอย่างน้อยหนึ่งกิจกรรมจาก $A,B,C$; $n(A)=20,n(B)=25,n(C)=22$, $n(A\cap B)=8$, $n(A\c"
gen-chap-01-set-q143,gen-chap-01-set,fill,,มี,7,"สำรวจ $50$ คน ทุกคนเข้าร่วมอย่างน้อยหนึ่งกิจกรรม; $n(A)=24,n(B)=22,n(C)=20$, $n(A\cap B\cap C)=5$ และอินเตอร์เ"
gen-chap-01-set-q155,gen-chap-01-set,fill,,มี,32,"ให้ $A,B,C$ เป็นเซต โดย $n\big((A\cap B')\cap(A\cap(B'\cup C'))\big)=4$, $n(B)=5$ และ $n(A\cap B)=2$ จงหา $n(P"
gen-chap-01-set-q163,gen-chap-01-set,fill,,มี,64,"สำรวจกลุ่มหนึ่ง พบ $n(A)=30,n(B)=26,n(C)=24$, $n(A\cap B)=10,n(A\cap C)=9,n(B\cap C)=8$, $n(A\cap B\cap C)=4$ "
gen-chap-01-set-q173,gen-chap-01-set,fill,,มี,34,นักเรียน $78$ คน แต่ละคนเรียนอย่างน้อยหนึ่งวิชาจาก คณิต/เคมี/ฟิสิกส์ · ไม่มีใครเรียนทั้งคณิตและเคมี · เรียนฟิส
gen-chap-01-set-q180,gen-chap-01-set,mc,,มี,1,บริเวณที่แรเงาคือส่วนของ $A$ ที่ไม่ทับ $B$ และไม่ทับ $C$ ตรงกับนิพจน์ใด
gen-chap-01-set-q207,gen-chap-01-set,fill,,มี,13,สำรวจนักเรียน $40$ คน พบว่าเรียนภาษาอังกฤษ $25$ คน เรียนภาษาจีน $20$ คน และมี $8$ คนที่ไม่เรียนทั้งสองภาษา จงห
gen-chap-01-set-q211,gen-chap-01-set,fill,,มี,21,"สำรวจคน $50$ คน เรื่องกีฬา $3$ ชนิด $A,B,C$ พบว่า เล่นเฉพาะ $A$ จำนวน $8$ คน · เฉพาะ $B$ จำนวน $6$ คน · เฉพาะ "
gen-chap-01-set-q214,gen-chap-01-set,fill,,มี,20,"นักเรียน $50$ คน ทุกคนเข้าชมรมอย่างน้อยหนึ่งใน $3$ ชมรม คือ คณิต ($M$), ฟิสิกส์ ($P$), เคมี ($C$) โดย $n(M)=28"
gen-chap-01-set-q227,gen-chap-01-set,fill,,มี,7,สำรวจนักเรียน $40$ คน พบว่าชอบวิชาคณิตศาสตร์ $25$ คน ชอบวิทยาศาสตร์ $18$ คน และชอบทั้งสองวิชา $10$ คน จงหาจำนว
gen-chap-01-set-q228,gen-chap-01-set,fill,,มี,15,"สำรวจนักเรียน $50$ คนเรื่องชมรม $3$ ชมรม คือ ดนตรี $(A)$, กีฬา $(B)$, ศิลปะ $(C)$ ได้ $n(A)=28,\ n(B)=25,\ n(C"
gen-chap-01-set-q234,gen-chap-01-set,fill,,มี,15,"คน $100$ คน แต่ละคนใช้แอปพลิเคชันอย่างน้อยหนึ่งชนิดจากสามชนิด $A,B,C$ โดย $n(A)=55,\ n(B)=52,\ n(C)=48$ และมี "
gen-chap-01-set-q247,gen-chap-01-set,fill,,มี,17,นักเรียนห้องหนึ่งมี $45$ คน เล่นฟุตบอล $25$ คน เล่นบาสเกตบอล $20$ คน และมี $8$ คนไม่เล่นทั้งสองชนิด จงหาจำนวนค
gen-chap-01-set-q248,gen-chap-01-set,fill,,มี,19,"สำรวจคน $60$ คนเรื่องการอ่านหนังสือ $3$ ประเภท $A,B,C$ พบว่า $n(A\cap B)=15$, $n(A\cap C)=12$, $n(B\cap C)=10$"
gen-chap-01-set-q255,gen-chap-01-set,fill,,มี,10,"สำรวจนักเรียน $100$ คน ทุกคนชอบวิชาอย่างน้อยหนึ่งวิชาจาก คณิต ($A$), ฟิสิกส์ ($B$), เคมี ($C$) โดย $n(A)=55$, "
gen-chap-01-set-q269,gen-chap-01-set,fill,,มี,22,จากการสำรวจนักเรียนกลุ่มหนึ่ง มีผู้ชอบวิชา ก จำนวน $24$ คน ชอบวิชา ข จำนวน $18$ คน และมี $10$ คนที่ชอบทั้งสองว
gen-chap-01-set-q271,gen-chap-01-set,mc,,มี,0,"สำรวจนักท่องเที่ยว $50$ คนเรื่องประเทศที่เคยไป: $n(A)=28$, $n(B)=25$, $n(C)=20$, $n(A\cap B)=12$, $n(A\cap C)="
gen-chap-01-set-q277,gen-chap-01-set,fill,,มี,5,"จากการสำรวจนักเรียน $60$ คน ทุกคนเล่นกีฬาอย่างน้อยหนึ่งชนิดจาก ฟุตบอล (F), บาสเกตบอล (B), วอลเลย์บอล (V) โดย $"
gen-chap-01-set-q287,gen-chap-01-set,fill,,มี,5,นักเรียน $40$ คน สอบถามการชอบวิชา: ชอบคณิตศาสตร์ $25$ คน ชอบวิทยาศาสตร์ $18$ คน และชอบทั้งสองวิชา $8$ คน จงหาจ
gen-chap-01-set-q288,gen-chap-01-set,fill,,มี,5,"สำรวจคน $52$ คน เรื่องการใช้แอป $A,B,C$ ได้ $n(A)=25,n(B)=20,n(C)=18$, $n(A\cap B)=8,n(A\cap C)=6,n(B\cap C)=5"
gen-chap-01-set-q297,gen-chap-01-set,fill,,มี,21,"สำรวจคน $60$ คน เรื่องกีฬา $3$ ชนิด $A,B,C$: $n(A)=30,n(B)=28,n(C)=22$, $n(A\cap B)=12,n(A\cap C)=10,n(B\cap C"
gen-chap-01-set-q310,gen-chap-01-set,fill,,มี,22,"สำรวจนักเรียน $100$ คน เกี่ยวกับกีฬา $3$ ชนิด $A,B,C$ พบว่า $n(A)=40$, $n(B)=35$, $n(C)=30$, $n(A\cap B)=15$, "
gen-chap-01-set-q311,gen-chap-01-set,fill,,มี,20,หมู่บ้านหนึ่งมี $120$ หลังคาเรือน สำรวจการเลี้ยงสัตว์พบว่า เลี้ยงไก่ $70$ หลัง เลี้ยงเป็ด $45$ หลัง และไม่เลี้
gen-chap-01-set-q316,gen-chap-01-set,fill,,มี,38,"สำรวจนักเรียน $90$ คน เกี่ยวกับชมรม $3$ ชมรม $A,B,C$ โดยทุกคนอยู่อย่างน้อยหนึ่งชมรม พบว่า อยู่เฉพาะชมรม $A$ ชม"
gen-chap-01-set-q327,gen-chap-01-set,fill,,มี,8,ห้องเรียนมีนักเรียน $40$ คน พบว่าเล่นฟุตบอล $25$ คน เล่นบาสเกตบอล $18$ คน และมี $5$ คนที่ไม่เล่นกีฬาทั้งสองชนิ
gen-chap-01-set-q333,gen-chap-01-set,fill,,มี,17,นักเรียน $60$ คน สำรวจการเล่นเครื่องดนตรี $3$ ชนิด พบว่าเล่นกีตาร์อย่างเดียว $12$ คน เปียโนอย่างเดียว $9$ คน ก
gen-chap-01-set-q337,gen-chap-01-set,fill,,มี,23,สำรวจการใช้แอปข่าว $3$ แอป จากผู้ตอบ $100$ คน พบว่าใช้แอป $A$ จำนวน $45$ คน แอป $B$ จำนวน $40$ คน แอป $C$ จำนว
gen-chap-01-set-q347,gen-chap-01-set,fill,,มี,10,สำรวจนักเรียน $50$ คน พบว่าชอบชา $28$ คน ชอบกาแฟ $25$ คน และไม่ชอบทั้งชาและกาแฟ $7$ คน จงหาจำนวนคนที่ชอบทั้งชา
gen-chap-01-set-q348,gen-chap-01-set,fill,,มี,11,"ในกลุ่มนักเรียนกลุ่มหนึ่ง ทุกคนที่อยู่ชมรมหุ่นยนต์ (C) ต้องอยู่ชมรมวิทยาศาสตร์ (A) ด้วย กำหนด $n(A)=32$, ชมรมค"
gen-chap-01-set-q367,gen-chap-01-set,fill,,มี,31,สำรวจนักเรียน $40$ คน พบว่าชอบชา $22$ คน ชอบกาแฟ $15$ คน และไม่ชอบทั้งสองอย่าง $6$ คน จงหาจำนวนนักเรียนที่ชอบเ
gen-chap-01-set-q368,gen-chap-01-set,fill,,มี,12,โรงเรียนสำรวจนักเรียน $50$ คนเรื่องการเข้าชมรม $3$ ชมรม (ดนตรี กีฬา ศิลปะ) พบว่า เข้าเฉพาะดนตรีอย่างเดียว $10$
gen-chap-01-set-q377,gen-chap-01-set,fill,,มี,23,"สำรวจลูกค้า $100$ คนเรื่องความชอบสินค้า $3$ ชนิด (A, B, C) พบว่า ชอบเฉพาะ A อย่างเดียว $25$ คน เฉพาะ B อย่างเด"
gen-chap-01-set-q387,gen-chap-01-set,fill,,มี,8,สำรวจคน $50$ คน พบว่าดื่มกาแฟ $28$ คน ดื่มชา $22$ คน และมีคนที่ไม่ดื่มทั้งกาแฟและชา $8$ คน จงหาจำนวนคนที่ดื่มท
gen-chap-01-set-q391,gen-chap-01-set,fill,,มี,18,"สำรวจคน $90$ คนเรื่องแอปพลิเคชัน $A,B,C$: $n(A)=40,\ n(B)=35,\ n(C)=30$, $n(A\cap B)=15,\ n(A\cap C)=12,\ n(B\"
gen-chap-01-set-q395,gen-chap-01-set,fill,,มี,13,"นักเรียน $100$ คนเลือกเรียนชมรม $A,B,C$ ได้มากกว่าหนึ่งชมรม พบว่า $n(A)=52,\ n(B)=40,\ n(C)=35$, $n(A\cap B)=2"
pat1-2552-03-q10,pat1-2552-03,mc,,มี,0,"กำหนดให้ $f(x) = x^2 - 1$ เมื่อ $x \in (-\infty, -1] \cup [0, 1]$ และ $g(x) = 2^x$ เมื่อ $x \in (-\infty, 0]$ "
pat1-2552-03-q12,pat1-2552-03,mc,,มี,3,"กำหนดให้ $\triangle ABC$ เป็นรูปสามเหลี่ยมที่มีมุม $A$ เท่ากับ $60°$, $BC = \sqrt{6}$ และ $AC = 1$ ค่าของ $\co"
pat1-2552-03-q14,pat1-2552-03,mc,,มี,2,กำหนดให้ $A = \{a \mid$ เส้นตรง $y = ax$ ไม่ตัดกราฟ $y^2 = 1 + x^2\}$ และ $B = \{b \mid$ เส้นตรง $y = x + b$ ต
pat1-2552-03-q16,pat1-2552-03,mc,,มี,0,"กำหนดให้วงกลมรูปหนึ่งมีจุดศูนย์กลางอยู่ที่จุด $(2, 1)$ ถ้าเส้นสัมผัสวงกลมที่จุด $x = 1$ เส้นหนึ่งมีความชันเท่า"
pat1-2552-03-q24,pat1-2552-03,mc,,มี,0,กำหนดให้ ABCD เป็นรูปสี่เหลี่ยมด้านขนาน M เป็นจุดบนด้าน AD ซึ่ง $\overrightarrow{AM} = \dfrac{1}{5}\overrighta
pat1-2552-03-q28,pat1-2552-03,mc,,มี,1,"ถ้า $C$ เป็นปริมาณที่มีค่าขึ้นกับค่าของตัวแปร $x$ และ $y$ ด้วยความสัมพันธ์ $C = 3x + 5y$ เมื่อ $x, y$ เป็นไปตา"
pat1-2552-03-q33,pat1-2552-03,mc,,มี,2,กำหนดให้ $f(x) = x^4 - 3x^2 + 7$ $f$ เป็นฟังก์ชันเพิ่มบนเซตในข้อใดต่อไปนี้
pat1-2552-07-q05,pat1-2552-07,mc,,มี,0,กำหนดให้ $A$ เป็นเซตคำตอบของอสมการ $\dfrac{(2x+1)(x-1)}{2-x} \ge 0$ และ $B$ เป็นเซตคำตอบของอสมการ $2x^2 - 7x +
pat1-2552-07-q06,pat1-2552-07,mc,,มี,0,กำหนดให้ $A = \{x | (x^2 - 1)(x^2 - 3) \le 15\}$ ถ้า $a$ เป็นสมาชิกค่าน้อยสุดในเซต $A$ และ $b$ เป็นสมาชิกค่ามา
pat1-2552-07-q07,pat1-2552-07,mc,,มี,2,กำหนดให้ $S$ เป็นเซตคำตอบของอสมการ $\dfrac{x^4 - 13x^2 + 36}{x^2 + 5x + 6} \ge 0$ ถ้า $a$ เป็นจำนวนที่มีค่าน้อ
pat1-2552-07-q12,pat1-2552-07,mc,,มี,2,"กำหนดให้ $ABC$ เป็นรูปสามเหลี่ยม $D$ เป็นจุดกึ่งกลางด้าน $BC$ ถ้า $AB = 4$ หน่วย, $AC = 3$ หน่วย และ $AD = \fr"
pat1-2552-07-q14,pat1-2552-07,mc,,มี,3,กำหนดให้เส้นตรง $\ell_1$ และ $\ell_2$ สัมผัสวงกลม $(x-5)^2 + y^2 = 20$ ที่จุด $P$ และ $Q$ ตามลำดับ และจุดศูนย์
pat1-2552-07-q15,pat1-2552-07,mc,,มี,0,"กำหนดให้ $S = \{(x, y) \mid x^2 + y^2 \le 17\}$ $A = \{(x, y) \mid x^2 - y^2 = 1\}$ $B = \{(x, y) \mid y^2 - x"
pat1-2552-07-q41,pat1-2552-07,mc,มี,,2,กำหนดตารางแจกแจงความถี่แสดงความสูงของนักเรียนในโรงเรียนแห่งหนึ่ง เป็นดังนี้ ข้อใดต่อไปนี้ถูก
pat1-2552-07-q42,pat1-2552-07,mc,มี,,1,"จากการแจกแจงข้อมูลเงินเดือนของพนักงานบริษัทแห่งหนึ่งพบว่า ถ้านายเอกและนายยศมีเงินเดือนรวมกันเท่ากับ $40{,}000$"
pat1-2552-07-q43,pat1-2552-07,mc,,มี,2,กำหนดให้ข้อมูลชุดหนึ่งมีการแจกแจงแบบปกติ ถ้าหยิบข้อมูล $x$ และ $y$ จากข้อมูลชุดนี้มาพิจารณา พบว่า $13.14\%$ ขอ
pat1-2552-10-q05,pat1-2552-10,mc,,มี,1,"กำหนดให้ $S = \left\{\,x \;\middle|\; \dfrac{x}{x^2-3x+2} \ge \dfrac{x+2}{x^2-1}\,\right\}$ ช่วงในข้อใดต่อไปนี"
